2024-06-05 16:05:56,542 DEBUG   HandlerThread:41003 [system_monitor.py:probe():223] {'os': 'macOS-14.5-arm64-arm-64bit', 'python': '3.11.7', 'heartbeatAt': '2024-06-05T19:05:56.525372', 'startedAt': '2024-06-05T19:05:55.524321', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/syrkis/code/miiii/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'git@github.com:syrkis/miiii.git', 'commit': '1697b167c9772d7994d816372651ad9e40b39c68'}, 'email': 'noah@syrkis.com', 'root': '/Users/syrkis/code/miiii', 'host': 'c23.local', 'username': 'syrkis', 'executable': '/Users/syrkis/.pyenv/versions/3.11.7/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'cpu_freq': {'current': 3228, 'min': 600, 'max': 3228}, 'cpu_freq_per_core': [{'current': 3228, 'min': 600, 'max': 3228}], 'disk': {'/': {'total': 460.4317207336426, 'used': 9.56072998046875}}, 'gpuapple': {'type': 'Apple M1 Pro', 'vendor': 'sppci_vendor_Apple'}, 'memory': {'total': 16.0}}
2024-06-05 16:05:56,542 INFO    HandlerThread:41003 [system_monitor.py:probe():224] Finished collecting system info
2024-06-05 16:05:56,542 INFO    HandlerThread:41003 [system_monitor.py:probe():227] Publishing system info
2024-06-05 16:05:56,543 INFO    HandlerThread:41003 [system_monitor.py:probe():229] Finished publishing system info
2024-06-05 16:05:56,565 DEBUG   SenderThread:41003 [sender.py:send():378] send: files
2024-06-05 16:05:56,565 INFO    SenderThread:41003 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-06-05 16:05:56,770 DEBUG   HandlerThread:41003 [handler.py:handle_request():158] handle_request: python_packages
2024-06-05 16:05:56,770 DEBUG   SenderThread:41003 [sender.py:send_request():405] send_request: python_packages
2024-06-05 16:05:56,770 DEBUG   HandlerThread:41003 [handler.py:handle_request():158] handle_request: stop_status
2024-06-05 16:05:56,770 DEBUG   SenderThread:41003 [sender.py:send_request():405] send_request: stop_status
2024-06-05 16:05:56,973 DEBUG   SenderThread:41003 [sender.py:send():378] send: telemetry
2024-06-05 16:05:56,973 DEBUG   SenderThread:41003 [sender.py:send():378] send: exit
2024-06-05 16:05:56,973 INFO    SenderThread:41003 [sender.py:send_exit():585] handling exit code: 1
2024-06-05 16:05:56,974 INFO    SenderThread:41003 [sender.py:send_exit():587] handling runtime: 0
2024-06-05 16:05:56,974 INFO    SenderThread:41003 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-05 16:05:56,974 INFO    SenderThread:41003 [sender.py:send_exit():593] send defer
2024-06-05 16:05:56,974 DEBUG   HandlerThread:41003 [handler.py:handle_request():158] handle_request: defer
2024-06-05 16:05:56,974 INFO    HandlerThread:41003 [handler.py:handle_request_defer():184] handle defer: 0
2024-06-05 16:05:56,974 DEBUG   SenderThread:41003 [sender.py:send_request():405] send_request: defer
2024-06-05 16:05:56,974 INFO    SenderThread:41003 [sender.py:send_request_defer():609] handle sender defer: 0
2024-06-05 16:05:56,974 INFO    SenderThread:41003 [sender.py:transition_state():613] send defer: 1
2024-06-05 16:05:56,974 DEBUG   HandlerThread:41003 [handler.py:handle_request():158] handle_request: defer
2024-06-05 16:05:56,974 INFO    HandlerThread:41003 [handler.py:handle_request_defer():184] handle defer: 1
2024-06-05 16:05:56,975 DEBUG   SenderThread:41003 [sender.py:send_request():405] send_request: defer
2024-06-05 16:05:56,975 INFO    SenderThread:41003 [sender.py:send_request_defer():609] handle sender defer: 1
2024-06-05 16:05:56,975 INFO    SenderThread:41003 [sender.py:transition_state():613] send defer: 2
2024-06-05 16:05:56,975 DEBUG   HandlerThread:41003 [handler.py:handle_request():158] handle_request: defer
2024-06-05 16:05:56,975 INFO    HandlerThread:41003 [handler.py:handle_request_defer():184] handle defer: 2
2024-06-05 16:05:56,975 INFO    HandlerThread:41003 [system_monitor.py:finish():203] Stopping system monitor
2024-06-05 16:05:56,975 INFO    HandlerThread:41003 [interfaces.py:finish():200] Joined cpu monitor
2024-06-05 16:05:56,975 DEBUG   SystemMonitor:41003 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-05 16:05:56,975 DEBUG   SystemMonitor:41003 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-06-05 16:05:56,975 DEBUG   SystemMonitor:41003 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-06-05 16:05:56,975 INFO    HandlerThread:41003 [interfaces.py:finish():200] Joined disk monitor
2024-06-05 16:05:56,976 INFO    HandlerThread:41003 [interfaces.py:finish():200] Joined gpuapple monitor
2024-06-05 16:05:56,976 INFO    HandlerThread:41003 [interfaces.py:finish():200] Joined memory monitor
2024-06-05 16:05:56,976 INFO    HandlerThread:41003 [interfaces.py:finish():200] Joined network monitor
2024-06-05 16:05:56,976 DEBUG   SenderThread:41003 [sender.py:send_request():405] send_request: defer
2024-06-05 16:05:56,976 INFO    SenderThread:41003 [sender.py:send_request_defer():609] handle sender defer: 2
2024-06-05 16:05:56,976 INFO    SenderThread:41003 [sender.py:transition_state():613] send defer: 3
2024-06-05 16:05:56,976 DEBUG   SenderThread:41003 [sender.py:send():378] send: telemetry
2024-06-05 16:05:56,976 DEBUG   SenderThread:41003 [sender.py:send():378] send: stats
2024-06-05 16:05:56,976 DEBUG   HandlerThread:41003 [handler.py:handle_request():158] handle_request: defer
2024-06-05 16:05:56,976 INFO    HandlerThread:41003 [handler.py:handle_request_defer():184] handle defer: 3
2024-06-05 16:05:56,976 DEBUG   SenderThread:41003 [sender.py:send_request():405] send_request: defer
2024-06-05 16:05:56,976 INFO    SenderThread:41003 [sender.py:send_request_defer():609] handle sender defer: 3
2024-06-05 16:05:56,976 INFO    SenderThread:41003 [sender.py:transition_state():613] send defer: 4
2024-06-05 16:05:56,976 DEBUG   HandlerThread:41003 [handler.py:handle_request():158] handle_request: defer
2024-06-05 16:05:56,976 INFO    HandlerThread:41003 [handler.py:handle_request_defer():184] handle defer: 4
2024-06-05 16:05:56,976 DEBUG   SenderThread:41003 [sender.py:send_request():405] send_request: defer
2024-06-05 16:05:56,977 INFO    SenderThread:41003 [sender.py:send_request_defer():609] handle sender defer: 4
2024-06-05 16:05:56,977 INFO    SenderThread:41003 [sender.py:transition_state():613] send defer: 5
2024-06-05 16:05:56,977 DEBUG   HandlerThread:41003 [handler.py:handle_request():158] handle_request: defer
2024-06-05 16:05:56,977 INFO    HandlerThread:41003 [handler.py:handle_request_defer():184] handle defer: 5
2024-06-05 16:05:56,977 DEBUG   SenderThread:41003 [sender.py:send():378] send: summary
2024-06-05 16:05:56,977 INFO    SenderThread:41003 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-05 16:05:56,977 DEBUG   SenderThread:41003 [sender.py:send_request():405] send_request: defer
2024-06-05 16:05:56,977 INFO    SenderThread:41003 [sender.py:send_request_defer():609] handle sender defer: 5
2024-06-05 16:05:56,977 INFO    SenderThread:41003 [sender.py:transition_state():613] send defer: 6
2024-06-05 16:05:56,977 DEBUG   HandlerThread:41003 [handler.py:handle_request():158] handle_request: defer
2024-06-05 16:05:56,977 INFO    HandlerThread:41003 [handler.py:handle_request_defer():184] handle defer: 6
2024-06-05 16:05:56,977 DEBUG   SenderThread:41003 [sender.py:send_request():405] send_request: defer
2024-06-05 16:05:56,977 INFO    SenderThread:41003 [sender.py:send_request_defer():609] handle sender defer: 6
2024-06-05 16:05:56,979 DEBUG   HandlerThread:41003 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 16:05:57,077 INFO    Thread-13 :41003 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/syrkis/code/miiii/wandb/run-20240605_160555-alwh9qod/files/wandb-summary.json
2024-06-05 16:05:57,078 INFO    Thread-13 :41003 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/syrkis/code/miiii/wandb/run-20240605_160555-alwh9qod/files/requirements.txt
2024-06-05 16:05:57,078 INFO    Thread-13 :41003 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/syrkis/code/miiii/wandb/run-20240605_160555-alwh9qod/files/wandb-metadata.json
2024-06-05 16:05:57,078 INFO    Thread-13 :41003 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/syrkis/code/miiii/wandb/run-20240605_160555-alwh9qod/files/output.log
2024-06-05 16:05:57,144 INFO    SenderThread:41003 [sender.py:transition_state():613] send defer: 7
2024-06-05 16:05:57,144 DEBUG   HandlerThread:41003 [handler.py:handle_request():158] handle_request: defer
2024-06-05 16:05:57,144 INFO    HandlerThread:41003 [handler.py:handle_request_defer():184] handle defer: 7
2024-06-05 16:05:57,144 DEBUG   SenderThread:41003 [sender.py:send_request():405] send_request: defer
2024-06-05 16:05:57,144 INFO    SenderThread:41003 [sender.py:send_request_defer():609] handle sender defer: 7
2024-06-05 16:05:57,273 INFO    wandb-upload_0:41003 [upload_job.py:push():130] Uploaded file /var/folders/g5/r0c49hqx3f95cpg6vnztk5s80000gn/T/tmpriw4o4pdwandb/5t94h33f-wandb-metadata.json
2024-06-05 16:05:57,785 DEBUG   HandlerThread:41003 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-05 16:05:58,081 INFO    Thread-13 :41003 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/syrkis/code/miiii/wandb/run-20240605_160555-alwh9qod/files/config.yaml
2024-06-05 16:05:58,980 INFO    SenderThread:41003 [sender.py:transition_state():613] send defer: 8
2024-06-05 16:05:58,981 DEBUG   SenderThread:41003 [sender.py:send_request():405] send_request: poll_exit
2024-06-05 16:05:58,981 DEBUG   HandlerThread:41003 [handler.py:handle_request():158] handle_request: defer
2024-06-05 16:05:58,981 INFO    HandlerThread:41003 [handler.py:handle_request_defer():184] handle defer: 8
2024-06-05 16:05:58,981 DEBUG   SenderThread:41003 [sender.py:send_request():405] send_request: defer
2024-06-05 16:05:58,981 INFO    SenderThread:41003 [sender.py:send_request_defer():609] handle sender defer: 8
2024-06-05 16:05:58,982 INFO    SenderThread:41003 [job_builder.py:build():432] Attempting to build job artifact
2024-06-05 16:05:58,982 INFO    SenderThread:41003 [job_builder.py:_get_source_type():565] is repo sourced job
2024-06-05 16:05:59,019 INFO    SenderThread:41003 [job_builder.py:build():541] adding wandb-job metadata file
2024-06-05 16:05:59,020 INFO    SenderThread:41003 [sender.py:transition_state():613] send defer: 9
2024-06-05 16:05:59,020 DEBUG   HandlerThread:41003 [handler.py:handle_request():158] handle_request: defer
2024-06-05 16:05:59,020 INFO    HandlerThread:41003 [handler.py:handle_request_defer():184] handle defer: 9
2024-06-05 16:05:59,021 DEBUG   SenderThread:41003 [sender.py:send():378] send: artifact
2024-06-05 16:05:59,087 INFO    Thread-13 :41003 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/syrkis/code/miiii/wandb/run-20240605_160555-alwh9qod/files/output.log
2024-06-05 16:05:59,795 DEBUG   HandlerThread:41003 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-05 16:05:59,802 INFO    SenderThread:41003 [sender.py:send_artifact():1467] sent artifact job-git_github.com_syrkis_miiii.git_main.py - {'id': 'QXJ0aWZhY3Q6ODYxNTU4MDk1', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE4MjYyMzU3MQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODYxNTYwMzcy', 'versionIndex': 8}}}
2024-06-05 16:05:59,803 DEBUG   SenderThread:41003 [sender.py:send_request():405] send_request: defer
2024-06-05 16:05:59,803 INFO    SenderThread:41003 [sender.py:send_request_defer():609] handle sender defer: 9
2024-06-05 16:05:59,803 INFO    SenderThread:41003 [dir_watcher.py:finish():358] shutting down directory watcher
2024-06-05 16:06:00,093 INFO    SenderThread:41003 [dir_watcher.py:finish():388] scan: /Users/syrkis/code/miiii/wandb/run-20240605_160555-alwh9qod/files
2024-06-05 16:06:00,093 INFO    SenderThread:41003 [dir_watcher.py:finish():402] scan save: /Users/syrkis/code/miiii/wandb/run-20240605_160555-alwh9qod/files/requirements.txt requirements.txt
2024-06-05 16:06:00,093 INFO    SenderThread:41003 [dir_watcher.py:finish():402] scan save: /Users/syrkis/code/miiii/wandb/run-20240605_160555-alwh9qod/files/output.log output.log
2024-06-05 16:06:00,095 INFO    SenderThread:41003 [dir_watcher.py:finish():402] scan save: /Users/syrkis/code/miiii/wandb/run-20240605_160555-alwh9qod/files/config.yaml config.yaml
2024-06-05 16:06:00,096 INFO    SenderThread:41003 [dir_watcher.py:finish():402] scan save: /Users/syrkis/code/miiii/wandb/run-20240605_160555-alwh9qod/files/wandb-summary.json wandb-summary.json
2024-06-05 16:06:00,099 INFO    SenderThread:41003 [dir_watcher.py:finish():402] scan save: /Users/syrkis/code/miiii/wandb/run-20240605_160555-alwh9qod/files/wandb-metadata.json wandb-metadata.json
2024-06-05 16:06:00,100 INFO    SenderThread:41003 [sender.py:transition_state():613] send defer: 10
2024-06-05 16:06:00,101 DEBUG   SenderThread:41003 [sender.py:send_request():405] send_request: poll_exit
2024-06-05 16:06:00,102 DEBUG   HandlerThread:41003 [handler.py:handle_request():158] handle_request: defer
2024-06-05 16:06:00,103 INFO    HandlerThread:41003 [handler.py:handle_request_defer():184] handle defer: 10
2024-06-05 16:06:00,103 DEBUG   SenderThread:41003 [sender.py:send_request():405] send_request: defer
2024-06-05 16:06:00,103 INFO    SenderThread:41003 [sender.py:send_request_defer():609] handle sender defer: 10
2024-06-05 16:06:00,103 INFO    SenderThread:41003 [file_pusher.py:finish():169] shutting down file pusher
2024-06-05 16:06:00,564 INFO    wandb-upload_0:41003 [upload_job.py:push():130] Uploaded file /Users/syrkis/code/miiii/wandb/run-20240605_160555-alwh9qod/files/requirements.txt
2024-06-05 16:06:00,630 INFO    wandb-upload_1:41003 [upload_job.py:push():130] Uploaded file /Users/syrkis/code/miiii/wandb/run-20240605_160555-alwh9qod/files/output.log
2024-06-05 16:06:00,675 INFO    wandb-upload_2:41003 [upload_job.py:push():130] Uploaded file /Users/syrkis/code/miiii/wandb/run-20240605_160555-alwh9qod/files/config.yaml
2024-06-05 16:06:00,687 INFO    wandb-upload_3:41003 [upload_job.py:push():130] Uploaded file /Users/syrkis/code/miiii/wandb/run-20240605_160555-alwh9qod/files/wandb-summary.json
2024-06-05 16:06:00,800 DEBUG   HandlerThread:41003 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-05 16:06:00,801 DEBUG   SenderThread:41003 [sender.py:send_request():405] send_request: poll_exit
2024-06-05 16:06:00,892 INFO    Thread-12 (_thread_body):41003 [sender.py:transition_state():613] send defer: 11
2024-06-05 16:06:00,892 DEBUG   HandlerThread:41003 [handler.py:handle_request():158] handle_request: defer
2024-06-05 16:06:00,892 INFO    HandlerThread:41003 [handler.py:handle_request_defer():184] handle defer: 11
2024-06-05 16:06:00,892 DEBUG   SenderThread:41003 [sender.py:send_request():405] send_request: defer
2024-06-05 16:06:00,893 INFO    SenderThread:41003 [sender.py:send_request_defer():609] handle sender defer: 11
2024-06-05 16:06:00,893 INFO    SenderThread:41003 [file_pusher.py:join():175] waiting for file pusher
2024-06-05 16:06:00,893 INFO    SenderThread:41003 [sender.py:transition_state():613] send defer: 12
2024-06-05 16:06:00,893 DEBUG   HandlerThread:41003 [handler.py:handle_request():158] handle_request: defer
2024-06-05 16:06:00,893 INFO    HandlerThread:41003 [handler.py:handle_request_defer():184] handle defer: 12
2024-06-05 16:06:00,893 DEBUG   SenderThread:41003 [sender.py:send_request():405] send_request: defer
2024-06-05 16:06:00,893 INFO    SenderThread:41003 [sender.py:send_request_defer():609] handle sender defer: 12
2024-06-05 16:06:00,893 INFO    SenderThread:41003 [file_stream.py:finish():601] file stream finish called
2024-06-05 16:06:01,065 INFO    SenderThread:41003 [file_stream.py:finish():605] file stream finish is done
2024-06-05 16:06:01,065 INFO    SenderThread:41003 [sender.py:transition_state():613] send defer: 13
2024-06-05 16:06:01,066 DEBUG   HandlerThread:41003 [handler.py:handle_request():158] handle_request: defer
2024-06-05 16:06:01,066 INFO    HandlerThread:41003 [handler.py:handle_request_defer():184] handle defer: 13
2024-06-05 16:06:01,066 DEBUG   SenderThread:41003 [sender.py:send_request():405] send_request: defer
2024-06-05 16:06:01,066 INFO    SenderThread:41003 [sender.py:send_request_defer():609] handle sender defer: 13
2024-06-05 16:06:01,066 INFO    SenderThread:41003 [sender.py:transition_state():613] send defer: 14
2024-06-05 16:06:01,066 DEBUG   HandlerThread:41003 [handler.py:handle_request():158] handle_request: defer
2024-06-05 16:06:01,066 INFO    HandlerThread:41003 [handler.py:handle_request_defer():184] handle defer: 14
2024-06-05 16:06:01,067 DEBUG   SenderThread:41003 [sender.py:send():378] send: final
2024-06-05 16:06:01,067 DEBUG   SenderThread:41003 [sender.py:send():378] send: footer
2024-06-05 16:06:01,067 DEBUG   SenderThread:41003 [sender.py:send_request():405] send_request: defer
2024-06-05 16:06:01,067 INFO    SenderThread:41003 [sender.py:send_request_defer():609] handle sender defer: 14
2024-06-05 16:06:01,067 DEBUG   HandlerThread:41003 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-05 16:06:01,068 DEBUG   HandlerThread:41003 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-05 16:06:01,068 DEBUG   HandlerThread:41003 [handler.py:handle_request():158] handle_request: server_info
2024-06-05 16:06:01,068 DEBUG   HandlerThread:41003 [handler.py:handle_request():158] handle_request: get_summary
2024-06-05 16:06:01,068 DEBUG   HandlerThread:41003 [handler.py:handle_request():158] handle_request: sampled_history
2024-06-05 16:06:01,068 DEBUG   SenderThread:41003 [sender.py:send_request():405] send_request: poll_exit
2024-06-05 16:06:01,068 DEBUG   HandlerThread:41003 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-05 16:06:01,068 DEBUG   SenderThread:41003 [sender.py:send_request():405] send_request: poll_exit
2024-06-05 16:06:01,069 DEBUG   SenderThread:41003 [sender.py:send_request():405] send_request: server_info
2024-06-05 16:06:01,252 INFO    MainThread:41003 [wandb_run.py:_footer_history_summary_info():3994] rendering history
2024-06-05 16:06:01,252 INFO    MainThread:41003 [wandb_run.py:_footer_history_summary_info():4026] rendering summary
2024-06-05 16:06:01,252 INFO    MainThread:41003 [wandb_run.py:_footer_sync_info():3953] logging synced files
2024-06-05 16:06:01,252 DEBUG   HandlerThread:41003 [handler.py:handle_request():158] handle_request: shutdown
2024-06-05 16:06:01,252 INFO    HandlerThread:41003 [handler.py:finish():882] shutting down handler
2024-06-05 16:06:02,073 INFO    WriterThread:41003 [datastore.py:close():296] close: /Users/syrkis/code/miiii/wandb/run-20240605_160555-alwh9qod/run-alwh9qod.wandb
2024-06-05 16:06:02,256 INFO    SenderThread:41003 [sender.py:finish():1545] shutting down sender
2024-06-05 16:06:02,256 INFO    SenderThread:41003 [file_pusher.py:finish():169] shutting down file pusher
2024-06-05 16:06:02,256 INFO    SenderThread:41003 [file_pusher.py:join():175] waiting for file pusher
