2024-06-05 15:49:28,054 INFO    StreamThr :35312 [internal.py:wandb_internal():85] W&B internal server running at pid: 35312, started at: 2024-06-05 15:49:28.054182
2024-06-05 15:49:29,616 DEBUG   SenderThread:35312 [sender.py:send_request():405] send_request: defer
2024-06-05 15:49:29,616 INFO    SenderThread:35312 [sender.py:send_request_defer():609] handle sender defer: 1
2024-06-05 15:49:29,616 INFO    SenderThread:35312 [sender.py:transition_state():613] send defer: 2
2024-06-05 15:49:29,616 DEBUG   HandlerThread:35312 [handler.py:handle_request():158] handle_request: defer
2024-06-05 15:49:29,616 INFO    HandlerThread:35312 [handler.py:handle_request_defer():184] handle defer: 2
2024-06-05 15:49:29,617 INFO    HandlerThread:35312 [system_monitor.py:finish():203] Stopping system monitor
2024-06-05 15:49:29,617 INFO    HandlerThread:35312 [interfaces.py:finish():200] Joined cpu monitor
2024-06-05 15:49:29,617 INFO    HandlerThread:35312 [interfaces.py:finish():200] Joined disk monitor
2024-06-05 15:49:29,617 INFO    HandlerThread:35312 [interfaces.py:finish():200] Joined gpuapple monitor
2024-06-05 15:49:29,617 INFO    HandlerThread:35312 [interfaces.py:finish():200] Joined memory monitor
2024-06-05 15:49:29,617 DEBUG   SystemMonitor:35312 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-05 15:49:29,617 DEBUG   SystemMonitor:35312 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-06-05 15:49:29,617 DEBUG   SystemMonitor:35312 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-06-05 15:49:29,618 INFO    HandlerThread:35312 [interfaces.py:finish():200] Joined network monitor
2024-06-05 15:49:29,618 DEBUG   SenderThread:35312 [sender.py:send_request():405] send_request: defer
2024-06-05 15:49:29,618 INFO    SenderThread:35312 [sender.py:send_request_defer():609] handle sender defer: 2
2024-06-05 15:49:29,618 INFO    SenderThread:35312 [sender.py:transition_state():613] send defer: 3
2024-06-05 15:49:29,618 DEBUG   SenderThread:35312 [sender.py:send():378] send: telemetry
2024-06-05 15:49:29,618 DEBUG   SenderThread:35312 [sender.py:send():378] send: stats
2024-06-05 15:49:29,618 DEBUG   HandlerThread:35312 [handler.py:handle_request():158] handle_request: defer
2024-06-05 15:49:29,618 INFO    HandlerThread:35312 [handler.py:handle_request_defer():184] handle defer: 3
2024-06-05 15:49:29,618 DEBUG   SenderThread:35312 [sender.py:send_request():405] send_request: defer
2024-06-05 15:49:29,618 INFO    SenderThread:35312 [sender.py:send_request_defer():609] handle sender defer: 3
2024-06-05 15:49:29,618 INFO    SenderThread:35312 [sender.py:transition_state():613] send defer: 4
2024-06-05 15:49:29,618 DEBUG   HandlerThread:35312 [handler.py:handle_request():158] handle_request: defer
2024-06-05 15:49:29,618 INFO    HandlerThread:35312 [handler.py:handle_request_defer():184] handle defer: 4
2024-06-05 15:49:29,618 DEBUG   SenderThread:35312 [sender.py:send_request():405] send_request: defer
2024-06-05 15:49:29,618 INFO    SenderThread:35312 [sender.py:send_request_defer():609] handle sender defer: 4
2024-06-05 15:49:29,618 INFO    SenderThread:35312 [sender.py:transition_state():613] send defer: 5
2024-06-05 15:49:29,618 DEBUG   HandlerThread:35312 [handler.py:handle_request():158] handle_request: defer
2024-06-05 15:49:29,618 INFO    HandlerThread:35312 [handler.py:handle_request_defer():184] handle defer: 5
2024-06-05 15:49:29,619 DEBUG   SenderThread:35312 [sender.py:send():378] send: summary
2024-06-05 15:49:29,619 INFO    SenderThread:35312 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-05 15:49:29,619 DEBUG   SenderThread:35312 [sender.py:send_request():405] send_request: defer
2024-06-05 15:49:29,619 INFO    SenderThread:35312 [sender.py:send_request_defer():609] handle sender defer: 5
2024-06-05 15:49:29,619 INFO    SenderThread:35312 [sender.py:transition_state():613] send defer: 6
2024-06-05 15:49:29,619 DEBUG   HandlerThread:35312 [handler.py:handle_request():158] handle_request: defer
2024-06-05 15:49:29,619 INFO    HandlerThread:35312 [handler.py:handle_request_defer():184] handle defer: 6
2024-06-05 15:49:29,619 DEBUG   SenderThread:35312 [sender.py:send_request():405] send_request: defer
2024-06-05 15:49:29,619 INFO    SenderThread:35312 [sender.py:send_request_defer():609] handle sender defer: 6
2024-06-05 15:49:29,621 DEBUG   HandlerThread:35312 [handler.py:handle_request():158] handle_request: status_report
2024-06-05 15:49:29,647 INFO    Thread-13 :35312 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/syrkis/code/miiii/wandb/run-20240605_154928-lljmndqx/files/wandb-metadata.json
2024-06-05 15:49:29,647 INFO    Thread-13 :35312 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/syrkis/code/miiii/wandb/run-20240605_154928-lljmndqx/files/output.log
2024-06-05 15:49:29,647 INFO    Thread-13 :35312 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/syrkis/code/miiii/wandb/run-20240605_154928-lljmndqx/files/wandb-summary.json
2024-06-05 15:49:29,648 INFO    Thread-13 :35312 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/syrkis/code/miiii/wandb/run-20240605_154928-lljmndqx/files/requirements.txt
2024-06-05 15:49:29,806 INFO    SenderThread:35312 [sender.py:transition_state():613] send defer: 7
2024-06-05 15:49:29,807 DEBUG   HandlerThread:35312 [handler.py:handle_request():158] handle_request: defer
2024-06-05 15:49:29,807 INFO    HandlerThread:35312 [handler.py:handle_request_defer():184] handle defer: 7
2024-06-05 15:49:29,807 DEBUG   SenderThread:35312 [sender.py:send_request():405] send_request: defer
2024-06-05 15:49:29,807 INFO    SenderThread:35312 [sender.py:send_request_defer():609] handle sender defer: 7
2024-06-05 15:49:29,940 INFO    wandb-upload_0:35312 [upload_job.py:push():130] Uploaded file /var/folders/g5/r0c49hqx3f95cpg6vnztk5s80000gn/T/tmpl3wy89xkwandb/nk73rvvu-wandb-metadata.json
2024-06-05 15:49:30,375 DEBUG   HandlerThread:35312 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-05 15:49:30,651 INFO    Thread-13 :35312 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/syrkis/code/miiii/wandb/run-20240605_154928-lljmndqx/files/config.yaml
2024-06-05 15:49:31,622 INFO    SenderThread:35312 [sender.py:transition_state():613] send defer: 8
2024-06-05 15:49:31,623 DEBUG   SenderThread:35312 [sender.py:send_request():405] send_request: poll_exit
2024-06-05 15:49:31,624 DEBUG   HandlerThread:35312 [handler.py:handle_request():158] handle_request: defer
2024-06-05 15:49:31,624 INFO    HandlerThread:35312 [handler.py:handle_request_defer():184] handle defer: 8
2024-06-05 15:49:31,624 DEBUG   SenderThread:35312 [sender.py:send_request():405] send_request: defer
2024-06-05 15:49:31,624 INFO    SenderThread:35312 [sender.py:send_request_defer():609] handle sender defer: 8
2024-06-05 15:49:31,624 INFO    SenderThread:35312 [job_builder.py:build():432] Attempting to build job artifact
2024-06-05 15:49:31,625 INFO    SenderThread:35312 [job_builder.py:_get_source_type():565] is repo sourced job
2024-06-05 15:49:31,657 INFO    Thread-13 :35312 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/syrkis/code/miiii/wandb/run-20240605_154928-lljmndqx/files/output.log
2024-06-05 15:49:31,668 INFO    SenderThread:35312 [job_builder.py:build():541] adding wandb-job metadata file
2024-06-05 15:49:31,669 INFO    SenderThread:35312 [sender.py:transition_state():613] send defer: 9
2024-06-05 15:49:31,669 DEBUG   HandlerThread:35312 [handler.py:handle_request():158] handle_request: defer
2024-06-05 15:49:31,669 DEBUG   SenderThread:35312 [sender.py:send():378] send: artifact
2024-06-05 15:49:31,669 INFO    HandlerThread:35312 [handler.py:handle_request_defer():184] handle defer: 9
2024-06-05 15:49:32,378 DEBUG   HandlerThread:35312 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-05 15:49:32,956 INFO    wandb-upload_1:35312 [upload_job.py:push():85] Skipped uploading /Users/syrkis/Library/Application Support/wandb/artifacts/staging/tmpkmwcknrl
2024-06-05 15:49:33,242 INFO    wandb-upload_0:35312 [upload_job.py:push():88] Uploaded file /var/folders/g5/r0c49hqx3f95cpg6vnztk5s80000gn/T/tmplflrac6z/wandb-job.json
2024-06-05 15:49:34,476 INFO    SenderThread:35312 [sender.py:send_artifact():1467] sent artifact job-git_github.com_syrkis_miiii.git_main.py - {'id': 'QXJ0aWZhY3Q6ODYxNTU3Mzk4', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE4MjYyMzU3MQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODYxNTU0NjQz', 'versionIndex': 4}}}
2024-06-05 15:49:34,476 DEBUG   SenderThread:35312 [sender.py:send_request():405] send_request: defer
2024-06-05 15:49:34,476 INFO    SenderThread:35312 [sender.py:send_request_defer():609] handle sender defer: 9
2024-06-05 15:49:34,476 INFO    SenderThread:35312 [dir_watcher.py:finish():358] shutting down directory watcher
2024-06-05 15:49:34,672 INFO    SenderThread:35312 [dir_watcher.py:finish():388] scan: /Users/syrkis/code/miiii/wandb/run-20240605_154928-lljmndqx/files
2024-06-05 15:49:34,672 INFO    SenderThread:35312 [dir_watcher.py:finish():402] scan save: /Users/syrkis/code/miiii/wandb/run-20240605_154928-lljmndqx/files/requirements.txt requirements.txt
2024-06-05 15:49:34,672 INFO    SenderThread:35312 [dir_watcher.py:finish():402] scan save: /Users/syrkis/code/miiii/wandb/run-20240605_154928-lljmndqx/files/output.log output.log
2024-06-05 15:49:34,673 INFO    SenderThread:35312 [dir_watcher.py:finish():402] scan save: /Users/syrkis/code/miiii/wandb/run-20240605_154928-lljmndqx/files/config.yaml config.yaml
2024-06-05 15:49:34,673 INFO    SenderThread:35312 [dir_watcher.py:finish():402] scan save: /Users/syrkis/code/miiii/wandb/run-20240605_154928-lljmndqx/files/wandb-summary.json wandb-summary.json
2024-06-05 15:49:34,674 INFO    SenderThread:35312 [dir_watcher.py:finish():402] scan save: /Users/syrkis/code/miiii/wandb/run-20240605_154928-lljmndqx/files/wandb-metadata.json wandb-metadata.json
2024-06-05 15:49:34,675 INFO    SenderThread:35312 [sender.py:transition_state():613] send defer: 10
2024-06-05 15:49:34,676 DEBUG   SenderThread:35312 [sender.py:send_request():405] send_request: poll_exit
2024-06-05 15:49:34,676 DEBUG   HandlerThread:35312 [handler.py:handle_request():158] handle_request: defer
2024-06-05 15:49:34,676 INFO    HandlerThread:35312 [handler.py:handle_request_defer():184] handle defer: 10
2024-06-05 15:49:34,677 DEBUG   SenderThread:35312 [sender.py:send_request():405] send_request: defer
2024-06-05 15:49:34,677 INFO    SenderThread:35312 [sender.py:send_request_defer():609] handle sender defer: 10
2024-06-05 15:49:34,677 INFO    SenderThread:35312 [file_pusher.py:finish():169] shutting down file pusher
2024-06-05 15:49:35,285 INFO    wandb-upload_1:35312 [upload_job.py:push():130] Uploaded file /Users/syrkis/code/miiii/wandb/run-20240605_154928-lljmndqx/files/requirements.txt
2024-06-05 15:49:35,381 DEBUG   HandlerThread:35312 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-05 15:49:35,381 DEBUG   SenderThread:35312 [sender.py:send_request():405] send_request: poll_exit
2024-06-05 15:49:35,415 INFO    wandb-upload_3:35312 [upload_job.py:push():130] Uploaded file /Users/syrkis/code/miiii/wandb/run-20240605_154928-lljmndqx/files/wandb-summary.json
2024-06-05 15:49:35,425 INFO    wandb-upload_0:35312 [upload_job.py:push():130] Uploaded file /Users/syrkis/code/miiii/wandb/run-20240605_154928-lljmndqx/files/output.log
2024-06-05 15:49:35,547 INFO    wandb-upload_2:35312 [upload_job.py:push():130] Uploaded file /Users/syrkis/code/miiii/wandb/run-20240605_154928-lljmndqx/files/config.yaml
2024-06-05 15:49:35,753 INFO    Thread-12 (_thread_body):35312 [sender.py:transition_state():613] send defer: 11
2024-06-05 15:49:35,753 DEBUG   HandlerThread:35312 [handler.py:handle_request():158] handle_request: defer
2024-06-05 15:49:35,753 INFO    HandlerThread:35312 [handler.py:handle_request_defer():184] handle defer: 11
2024-06-05 15:49:35,753 DEBUG   SenderThread:35312 [sender.py:send_request():405] send_request: defer
2024-06-05 15:49:35,753 INFO    SenderThread:35312 [sender.py:send_request_defer():609] handle sender defer: 11
2024-06-05 15:49:35,753 INFO    SenderThread:35312 [file_pusher.py:join():175] waiting for file pusher
2024-06-05 15:49:35,754 INFO    SenderThread:35312 [sender.py:transition_state():613] send defer: 12
2024-06-05 15:49:35,754 DEBUG   HandlerThread:35312 [handler.py:handle_request():158] handle_request: defer
2024-06-05 15:49:35,754 INFO    HandlerThread:35312 [handler.py:handle_request_defer():184] handle defer: 12
2024-06-05 15:49:35,754 DEBUG   SenderThread:35312 [sender.py:send_request():405] send_request: defer
2024-06-05 15:49:35,754 INFO    SenderThread:35312 [sender.py:send_request_defer():609] handle sender defer: 12
2024-06-05 15:49:35,755 INFO    SenderThread:35312 [file_stream.py:finish():601] file stream finish called
2024-06-05 15:49:35,928 INFO    SenderThread:35312 [file_stream.py:finish():605] file stream finish is done
2024-06-05 15:49:35,928 INFO    SenderThread:35312 [sender.py:transition_state():613] send defer: 13
2024-06-05 15:49:35,928 DEBUG   HandlerThread:35312 [handler.py:handle_request():158] handle_request: defer
2024-06-05 15:49:35,928 INFO    HandlerThread:35312 [handler.py:handle_request_defer():184] handle defer: 13
2024-06-05 15:49:35,928 DEBUG   SenderThread:35312 [sender.py:send_request():405] send_request: defer
2024-06-05 15:49:35,928 INFO    SenderThread:35312 [sender.py:send_request_defer():609] handle sender defer: 13
2024-06-05 15:49:35,928 INFO    SenderThread:35312 [sender.py:transition_state():613] send defer: 14
2024-06-05 15:49:35,928 DEBUG   HandlerThread:35312 [handler.py:handle_request():158] handle_request: defer
2024-06-05 15:49:35,928 DEBUG   SenderThread:35312 [sender.py:send():378] send: final
2024-06-05 15:49:35,928 INFO    HandlerThread:35312 [handler.py:handle_request_defer():184] handle defer: 14
2024-06-05 15:49:35,928 DEBUG   SenderThread:35312 [sender.py:send():378] send: footer
2024-06-05 15:49:35,929 DEBUG   SenderThread:35312 [sender.py:send_request():405] send_request: defer
2024-06-05 15:49:35,929 INFO    SenderThread:35312 [sender.py:send_request_defer():609] handle sender defer: 14
2024-06-05 15:49:35,929 DEBUG   HandlerThread:35312 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-05 15:49:35,930 DEBUG   SenderThread:35312 [sender.py:send_request():405] send_request: poll_exit
2024-06-05 15:49:35,930 DEBUG   HandlerThread:35312 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-05 15:49:35,931 DEBUG   HandlerThread:35312 [handler.py:handle_request():158] handle_request: server_info
2024-06-05 15:49:35,931 DEBUG   HandlerThread:35312 [handler.py:handle_request():158] handle_request: get_summary
2024-06-05 15:49:35,931 DEBUG   HandlerThread:35312 [handler.py:handle_request():158] handle_request: sampled_history
2024-06-05 15:49:35,931 DEBUG   SenderThread:35312 [sender.py:send_request():405] send_request: server_info
2024-06-05 15:49:36,090 DEBUG   HandlerThread:35312 [handler.py:handle_request():158] handle_request: shutdown
2024-06-05 15:49:36,090 INFO    HandlerThread:35312 [handler.py:finish():882] shutting down handler
2024-06-05 15:49:36,936 INFO    WriterThread:35312 [datastore.py:close():296] close: /Users/syrkis/code/miiii/wandb/run-20240605_154928-lljmndqx/run-lljmndqx.wandb
2024-06-05 15:49:37,094 INFO    SenderThread:35312 [sender.py:finish():1545] shutting down sender
2024-06-05 15:49:37,094 INFO    SenderThread:35312 [file_pusher.py:finish():169] shutting down file pusher
2024-06-05 15:49:37,094 INFO    SenderThread:35312 [file_pusher.py:join():175] waiting for file pusher
